idx,price,beds,bath,sqft,lot_size,address,lat,long
1110,1110,712689.0,,,,6408.0,"3274 Imperial Ave Units 10,11,12, San Diego, CA 92102",32.7069367,-117.1230513
1111,1111,949000.0,3.0,2.0,1330.0,,"7361 Golfcrest Dr, San Diego, CA 92119",32.8092013,-117.042009
1112,1112,910000.0,2.0,2.0,997.0,,"7509 Draper Ave Unit 309, La Jolla, CA 92037",32.8400579,-117.2758592
1113,1113,512000.0,2.0,2.0,1069.0,,"3980 Faircross Pl Unit 18, San Diego, CA 92115",32.7473234,-117.0699247
1114,1114,859000.0,4.0,2.0,1532.0,,"10793 Cariuto Ct, San Diego, CA 92124",32.8238838,-117.0972665
1115,1115,459000.0,1.0,1.0,745.0,,"17161 Alva Rd Unit 2512, San Diego, CA 92127",33.0282599,-117.1050303
1116,1116,699000.0,3.0,2.0,1072.0,6000.0,"6127 Winchester St, San Diego, CA 92139",32.6749282,-117.0581464
1117,1117,1135000.0,4.0,3.0,2276.0,,"3918 Marlesta Dr, San Diego, CA 92111",32.815304,-117.1649621
1118,1118,777000.0,1.0,1.0,726.0,2.35,"500 W Harbor Dr Unit 816, San Diego, CA 92101",32.7110037,-117.1663443
1119,1119,695000.0,3.0,2.0,1522.0,5000.0,"5060 Pelusa St, San Diego, CA 92113",32.6930349,-117.0857289
1120,1120,2269000.0,3.0,3.5,2605.0,,"2854 6th Ave Unit 104, San Diego, CA 92103",32.7350604,-117.1596156
1121,1121,5350000.0,2.0,2.5,3155.0,1.52,"464 Prospect St Unit Ph 5, La Jolla, CA 92037",32.8426744,-117.279093
1122,1122,1599000.0,3.0,2.5,1830.0,,"6347 Peach Way, San Diego, CA 92130",32.9602857,-117.1809061
1123,1123,629000.0,2.0,2.0,1046.0,2.06,"7247 Camino Degrazia Unit 50, San Diego, CA 92111",32.7730462,-117.1661111
1124,1124,1549500.0,4.0,2.0,1432.0,5430.0,"4538 Edgeware Rd, San Diego, CA 92116",32.7598239,-117.105632
1125,1125,1920000.0,8.0,6.0,3535.0,,"4253-4257 Felton St, San Diego, CA 92104",32.7544211,-117.1209372
1126,1126,1200000.0,3.0,3.0,1430.0,6239.0,"1330 Reed Ave Apt 3, San Diego, CA 92109",32.7951664,-117.2445751
1127,1127,1065000.0,5.0,3.0,2962.0,,"2154 Via Dieguenos, San Diego, CA 91901",32.8219558,-116.7467377
1128,1128,630000.0,2.0,1.5,1216.0,,"5705 Erlanger St, Univercity City, CA 92122",32.8465917,-117.1959301
1129,1129,550000.0,3.0,2.0,1102.0,5948.0,"6550 Akins Ave, San Diego, CA 92114",32.7112502,-117.057089
1130,1130,2595000.0,3.0,5.0,3210.0,,"14050 Steeple Chase Row, San Diego, CA 92130",32.9758616,-117.2066808
1131,1131,1097000.0,4.0,3.0,2169.0,0.31,"11185 Caminito Rodar, San Diego, CA 92126",32.9215339,-117.1705429
1132,1132,10800000.0,5.0,5.0,7264.0,0.47,"8641 Ruette Monte Carlo, La Jolla, CA 92037",32.8640031,-117.25195
1133,1133,2195000.0,4.0,3.5,2968.0,6341.0,"1203 Plum St, San Diego, CA 92106",32.7250399,-117.2345875
1134,1134,1445000.0,3.0,2.5,2080.0,12.2,"5439 Caminito Agua, La Jolla, CA 92037",32.8193224,-117.2341971
1135,1135,1500000.0,4.0,3.0,1969.0,6600.0,"4320 Huggins St, San Diego, CA 92122",32.861208,-117.1989623
1136,1136,2788000.0,4.0,4.5,3805.0,0.75,"17087 San Antonio Rose Ct, San Diego, CA 92127",33.0384467,-117.1495912
1137,1137,1550000.0,3.0,2.0,1748.0,6300.0,"1153 Moana Dr, San Diego, CA 92107",32.7280589,-117.2460019
1138,1138,1275000.0,5.0,3.0,2013.0,6000.0,"3024 Idlewild Way, San Diego, CA 92117",32.8318,-117.2200947
1139,1139,960000.0,4.0,2.0,1809.0,0.23,"13336 Tobiasson Rd, San Diego, CA 92064",32.9581073,-117.0601463
1140,1140,1325000.0,6.0,5.0,2684.0,,"2904-10 Market St, San Diego, CA 92102",32.7119633,-117.1318174
1141,1141,449900.0,1.0,1.0,551.0,5617.0,"3738 33rd St Apt 4, San Diego, CA 92104",32.7463009,-117.1231728
1142,1142,450000.0,2.0,1.0,966.0,,"938 Picador Blvd, San Diego, CA 92154",32.5782146,-117.0595753
1143,1143,779998.0,3.0,2.0,1105.0,6334.0,"3532 College Ave, San Diego, CA 92115",32.7446416,-117.0559397
1144,1144,1110000.0,4.0,3.0,1950.0,,"5949 Bounty St, San Diego, CA 92120",32.7927053,-117.0688496
1145,1145,699900.0,2.0,2.0,1032.0,,"1855 Diamond St Unit 5-309, San Diego, CA 92109",32.8030961,-117.237068
1146,1146,1475000.0,2.0,2.0,1204.0,8359.0,"305 Prospect St, La Jolla, CA 92037",32.840327,-117.279865
1147,1147,975000.0,5.0,4.5,2248.0,4756.0,"3663-65 Chamoune, San Diego, CA 92105",32.74517,-117.0963682
1148,1148,1425000.0,4.0,2.0,2029.0,,"4545 Terrace Dr, San Diego, CA 92116",32.7598473,-117.1081599
1149,1149,2590000.0,5.0,4.5,4700.0,,"14618 Rio Rancho, San Diego, CA 92127",32.9887041,-117.1685921
1150,1150,603981.0,4.0,2.5,1703.0,,"5464 Seacliff Pl Unit 24, San Diego, CA 92154",32.5677072,-117.0116805
1151,1151,1499000.0,3.0,2.0,1753.0,0.35,"3480 Wisteria Dr, San Diego, CA 92106",32.7456166,-117.2185788
1152,1152,2500000.0,5.0,4.5,4787.0,0.4,"13375 Greenstone Ct, San Diego, CA 92131",32.9209552,-117.041848
1153,1153,799000.0,4.0,2.5,1666.0,3.47,"10319 Caminito Agadir, San Diego, CA 92131",32.8988645,-117.1054711
1154,1154,749000.0,3.0,2.0,1395.0,,"16741 Obispo Ln, San Diego, CA 92128",33.0163586,-117.0700533
1155,1155,799000.0,5.0,3.0,2021.0,4430.0,"4975 Cimarron Way, San Diego, CA 92154",32.5657523,-117.0318937
1156,1156,1625000.0,2.0,2.0,1602.0,,"888 W E St Unit 905, San Diego, CA 92101",32.7147906,-117.1706057
1157,1157,3950000.0,4.0,4.5,4787.0,0.34,"8050 Danny Boy Rd, San Diego, CA 92127",33.0249741,-117.1542784
1158,1158,590000.0,2.0,2.0,915.0,0.4,"3775 Georgia St Apt 201, San Diego, CA 92103",32.7469369,-117.1446159
1159,1159,2190000.0,3.0,3.5,2600.0,5930.0,"1383 Caminito Arriata, La Jolla, CA 92037",32.8146587,-117.2497416
1160,1160,899900.0,2.0,2.0,1251.0,,"1441 9th Ave Unit 1602, San Diego, CA 92101",32.7203126,-117.1561511
1161,1161,1150000.0,2.0,2.0,1920.0,0.29,"12405 Conquistador Way, San Diego, CA 92128",33.0256214,-117.0626518
1162,1162,309000.0,1.0,1.0,668.0,,"1647 Pentecost Way Unit 10, San Diego, CA 92105",32.7227022,-117.0813829
1163,1163,650000.0,2.0,2.0,1092.0,4.14,"1545 Northrim Ct, San Diego, CA 92111",32.7727557,-117.1743127
1164,1164,1995500.0,4.0,3.0,2824.0,0.24,"3435 Charles St, San Diego, CA 92106",32.7170274,-117.2410596
1165,1165,2560000.0,3.0,3.5,3870.0,7371.0,"12394 Fairway Pointe Row, San Diego, CA 92128",33.0048024,-117.0665135
1166,1166,899000.0,2.0,2.0,1056.0,3.66,"8656 Villa La Jolla Dr Unit 3, La Jolla, CA 92037",32.8661263,-117.2343594
1167,1167,395000.0,1.0,1.0,670.0,,"1621 Hotel Cir S Unit E125, San Diego, CA 92108",32.7578671,-117.1784917
1168,1168,749000.0,2.0,1.0,928.0,3001.0,"3204 Meade Ave, San Diego, CA 92116",32.7574184,-117.1248897
1169,1169,1149000.0,4.0,2.0,1890.0,8.0,"7931 Laurelridge Rd, San Diego, CA 92120",32.8077784,-117.0530432
1170,1170,1399000.0,3.0,2.0,1692.0,6800.0,"4258 Ashton St, San Diego, CA 92110",32.7810443,-117.2050726
1171,1171,1525000.0,4.0,3.0,3400.0,8900.0,"6858 Claremore Ave, San Diego, CA 92120",32.7974027,-117.0591348
1172,1172,689000.0,3.0,2.0,1082.0,,"829 Plaza Cuernavaca Way, San Diego, CA 92114",32.6972901,-117.0549282
1173,1173,1299000.0,5.0,3.0,2370.0,6000.0,"5606 Printwood Way, San Diego, CA 92117",32.8283474,-117.17406
1174,1174,1495000.0,3.0,2.5,1756.0,7122.0,"3275 1st Ave, San Diego, CA 92103",32.7395298,-117.1636912
1175,1175,499000.0,1.0,1.0,641.0,0.74,"3980 8th Ave Unit 112, San Diego, CA 92103",32.7495868,-117.1577451
1176,1176,530000.0,2.0,2.0,760.0,,"3142 Midway Dr Unit 212, San Diego, CA 92110",32.7510293,-117.2076765
1177,1177,649900.0,3.0,2.0,1065.0,6900.0,"7434 Gatewood Ln, San Diego, CA 92114",32.693925,-117.0347444
1178,1178,250000.0,3.0,2.0,1200.0,,"3129 Calle Abajo Spc 179, San Diego, CA 92139",32.664011,-117.0648897
1179,1179,687900.0,4.0,3.0,1400.0,1.14,"10829 Carbet Pl, San Diego, CA 92124",32.8212733,-117.0971238
1180,1180,1500000.0,4.0,2.5,2480.0,9100.0,"10635 Loire Ave, San Diego, CA 92131",32.9162963,-117.0698924
1181,1181,399000.0,1.0,1.0,741.0,,"3213 Midway Dr Unit 806, San Diego, CA 92110",32.7497647,-117.2104708
1182,1182,799000.0,2.0,2.5,1279.0,,"2926 Escala Cir, San Diego, CA 92108",32.7812177,-117.1338457
1183,1183,449900.0,1.0,1.0,661.0,,"6304 Friars Rd Unit 336, San Diego, CA 92108",32.7668094,-117.1803843
1184,1184,1450000.0,2.0,1.5,1566.0,5000.0,"2755 Brant St, San Diego, CA 92103",32.7341964,-117.1665244
1185,1185,189900.0,2.0,2.0,1120.0,,"4902 Old Cliffs Rd, San Diego, CA 92120",32.7996949,-117.0875781
1186,1186,535000.0,2.0,2.0,944.0,,"17147 W Bernardo Dr Unit 204, San Diego, CA 92127",33.0265196,-117.0808719
1187,1187,199900.0,3.0,2.0,1140.0,,"1951 47th St Spc 17, San Diego, CA 92102",32.7264209,-117.0920438
1188,1188,1229000.0,3.0,2.0,1250.0,4010.0,"2427 Meade Ave, San Diego, CA 92116",32.7570668,-117.1381255
1189,1189,2595000.0,6.0,4.5,4561.0,6449.0,"3431 Caminito Santa Fe Downs, Del Mar, CA 92014",32.9812572,-117.2377799
1190,1190,599000.0,3.0,2.0,1307.0,2.63,"319 61st St, San Diego, CA 92114",32.7067451,-117.0662836
1191,1191,585000.0,2.0,2.0,907.0,3.73,"10905 Sabre Hill Dr Unit 345, San Diego, CA 92128",32.9549722,-117.1002934
1192,1192,619000.0,3.0,2.0,1120.0,3131.0,"3535 47th St, San Diego, CA 92105",32.7429134,-117.0932215
1193,1193,3550000.0,2.0,2.0,2585.0,,"464 Prospect St Unit 504, La Jolla, CA 92037",32.8426355,-117.279139
1194,1194,2100000.0,4.0,3.0,2663.0,6450.0,"4780 Tarantella Ln, San Diego, CA 92130",32.948391,-117.2149496
1195,1195,880000.0,5.0,3.0,2300.0,5759.0,"1099 Sunset Crossing Pt, San Diego, CA 92154",32.5786525,-117.0178694
1196,1196,5350000.0,3.0,3.5,2608.0,,"888 W E St Unit 3902, San Diego, CA 92101",32.7147906,-117.1706057
1197,1197,1700000.0,5.0,3.0,2765.0,7634.0,"5243 Setting Sun Way, San Diego, CA 92121",32.9092858,-117.2010756
1198,1198,1350000.0,4.0,3.0,2356.0,6706.0,"11942 Meriden Ln, San Diego, CA 92128",32.9731715,-117.0747883
1199,1199,3195000.0,5.0,3.0,3198.0,5439.0,"850 San Antonio Pl, San Diego, CA 92106",32.7176907,-117.2353914
1200,1200,2399900.0,3.0,2.5,2954.0,3588.0,"1711 Ebers St, San Diego, CA 92107",32.7404724,-117.2483903
1201,1201,925000.0,2.0,3.0,960.0,4435.0,"5028 34th St, San Diego, CA 92116",32.7696366,-117.1207993
1202,1202,859000.0,3.0,2.0,1333.0,5800.0,"6617 Preece Ct, San Diego, CA 92111",32.7957398,-117.1750249
1203,1203,1395000.0,3.0,3.5,1754.0,6023.0,"202 W Ivy St, San Diego, CA 92101",32.7283946,-117.1650786
1204,1204,2800000.0,2.0,2.5,1490.0,,"326 Prospect St, La Jolla, CA 92037",32.840933,-117.280249
1205,1205,1329000.0,5.0,3.5,2735.0,7500.0,"7043 Bobhird Dr, San Diego, CA 92119",32.8100712,-117.0122595
1206,1206,599000.0,2.0,2.0,1021.0,,"10710 Sabre Hill Dr Unit 129, San Diego, CA 92128",32.9505905,-117.101657
1207,1207,775000.0,2.0,2.0,1400.0,5.5,"2540 Clairemont Dr Unit 308, San Diego, CA 92117",32.7912661,-117.2048232
1208,1208,675000.0,4.0,2.0,1416.0,5293.0,"1855 Alaquinas Dr, San Ysidro, CA 92173",32.5626675,-117.0427446
1209,1209,899000.0,3.0,2.0,1436.0,5900.0,"2801 Brosnan St, San Diego, CA 92111",32.7954207,-117.1674893
1210,1210,1100000.0,3.0,2.0,1777.0,,"17928 Caminito Balata, San Diego, CA 92128",33.0312738,-117.0543859
1211,1211,995000.0,2.0,2.0,1276.0,1.57,"7878 Lusardi Creek Ln, San Diego, CA 92127",33.0062757,-117.1422235
1212,1212,3195000.0,4.0,3.5,4485.0,,"13335 Seagrove St, San Diego, CA 92130",32.9616082,-117.2057387
1213,1213,979999.0,3.0,2.0,1558.0,,"443 21st St, San Diego, CA 92102",32.7100294,-117.1446511
1214,1214,1399000.0,3.0,2.0,1308.0,,"3725 Kingsley St, San Diego, CA 92106",32.7489011,-117.2211053
1215,1215,490000.0,2.0,1.5,733.0,,"7767 Margerum Ave Unit 251, San Diego, CA 92120",32.808779,-117.0664459
1216,1216,2750000.0,4.0,3.5,3749.0,5000.0,"3330 Goldfinch St, San Diego, CA 92103",32.7401629,-117.1716477
1217,1217,839000.0,2.0,2.5,1317.0,,"3812 Park Blvd Unit 207, San Diego, CA 92103",32.7477873,-117.1466067
1218,1218,359000.0,2.0,1.5,864.0,0.46,"4615 Delta St Apt 7, San Diego, CA 92113",32.688627,-117.0969177
1219,1219,695000.0,4.0,2.0,,,"2715 1/2 Clay Ave, San Diego, CA 92113",32.7030263,-117.1340358
1220,1220,1349900.0,4.0,3.5,2289.0,,"15551 Manley Way, San Diego, CA 92127",32.9869868,-117.1074437
1221,1221,899000.0,3.0,2.0,1188.0,,"5928 Estelle St, San Diego, CA 92115",32.7583833,-117.0695476
1222,1222,1200000.0,3.0,3.0,2013.0,,"2161 Reed Ave, San Diego, CA 92109",32.7979894,-117.2291379
1223,1223,985000.0,4.0,3.0,1400.0,4178.0,"3852-54 37th St, San Diego, CA 92105",32.7488278,-117.1134579
1224,1224,999999.0,2.0,2.0,1237.0,,"645 Front St Unit 1104, San Diego, CA 92101",32.7119428,-117.1642559
1225,1225,565000.0,2.0,2.0,1032.0,4.89,"12290 Corte Sabio Unit 3206, San Diego, CA 92128",33.001452,-117.0666695
1226,1226,1299000.0,3.0,1.0,1056.0,6300.0,"1968 Emerald St, San Diego, CA 92109",32.8034286,-117.2345186
1227,1227,799999.0,4.0,2.0,1601.0,8200.0,"7616 Conestoga Way, San Diego, CA 92120",32.8068068,-117.0751101
1228,1228,1795000.0,2.0,2.0,1600.0,,"2604 5th Ave Unit 601, San Diego, CA 92103",32.7326153,-117.1606198
1229,1229,1350000.0,6.0,3.0,2160.0,,"4018 Swift Ave, San Diego, CA 92104",32.7501814,-117.1195124
1230,1230,990000.0,1.0,1.5,1320.0,1.37,"700 Front St Unit 908, San Diego, CA 92101",32.7130581,-117.1651526
1231,1231,550000.0,2.0,1.0,560.0,2386.0,"3765 Monroe Ave, San Diego, CA 92116",32.7588373,-117.1121012
1232,1232,999000.0,4.0,2.5,1794.0,0.25,"6949 Hyde Park Dr, San Diego, CA 92119",32.8016415,-117.0457331
1233,1233,415000.0,1.0,1.0,726.0,,"8023 Caminito De Pizza Unit A, San Diego, CA 92108",32.7722696,-117.1514983
1234,1234,1025000.0,4.0,2.5,1934.0,2440.0,"8712 Caminito Abrazo, La Jolla, CA 92037",32.8661052,-117.2396662
1235,1235,839000.0,3.0,2.0,1236.0,7000.0,"10861 Hijos Way, San Diego, CA 92124",32.8291028,-117.0957036
1236,1236,825000.0,3.0,2.5,1496.0,,"12079 Tivoli Park Row Unit 8, San Diego, CA 92128",32.9750996,-117.0697616
1237,1237,920000.0,4.0,3.0,2224.0,6800.0,"6262 Crystal Lake Ave, San Diego, CA 92119",32.7934757,-117.0262381
1238,1238,489500.0,2.0,1.0,874.0,20.03,"17181 W Bernardo Dr Unit 205, San Diego, CA 92127",33.0265196,-117.0808719
1239,1239,3245000.0,7.0,7.0,3280.0,6901.0,"4851-55 Narragansett Ave, San Diego, CA 92107",32.7434603,-117.250158
1240,1240,959000.0,3.0,2.0,1058.0,0.26,"1333 Minden Dr, San Diego, CA 92111",32.7731242,-117.1623429
1241,1241,2150000.0,5.0,4.5,3539.0,,"10687 Edenoaks St, San Diego, CA 92131",32.91370690000001,-117.0641229
1242,1242,599000.0,3.0,1.5,1137.0,7000.0,"7503 Brookhaven Rd, San Diego, CA 92114",32.694531,-117.033365
1243,1243,835000.0,5.0,3.0,2204.0,6300.0,"4023 Hope St, San Diego, CA 92115",32.7510059,-117.0545604
1244,1244,525000.0,3.0,2.0,1460.0,5000.0,"3998 Coldwell Ln, San Diego, CA 92154",32.5811015,-117.0481928
1245,1245,2395000.0,2.0,3.0,2542.0,,"7836 Ivanhoe Ave, La Jolla, CA 92037",32.8462618,-117.2719746
1246,1246,639999.0,2.0,1.5,1081.0,1290.0,"6211 Caminito Marcial, San Diego, CA 92111",32.770777,-117.183749
1247,1247,1495000.0,3.0,2.0,1632.0,0.27,"4775 Caroline Dr, San Diego, CA 92115",32.7659387,-117.0908542
1248,1248,899000.0,5.0,3.0,1847.0,,"4081 Epanow Ave, San Diego, CA 92117",32.8155637,-117.2027295
1249,1249,2150000.0,,,,5.0,"8158 Artesian Rd Unit 8158, San Diego, CA 92127",33.0199851,-117.1559697
1250,1250,1199900.0,4.0,3.0,2203.0,7000.0,"5912 Lance St, San Diego, CA 92120",32.7915837,-117.0689468
1251,1251,699999.0,3.0,2.0,1407.0,3134.0,"1179 Camino Ternura, San Diego, CA 92154",32.5762677,-117.0659618
1252,1252,495000.0,3.0,1.5,1034.0,5300.0,"4895 Bunnell St, San Diego, CA 92113",32.6995734,-117.0894063
1253,1253,529900.0,1.0,1.0,658.0,,"1501 Front St Unit 436, San Diego, CA 92101",32.721431,-117.1643062
1254,1254,2650000.0,4.0,4.5,3016.0,9600.0,"3958 LA Cresta Dr, San Diego, CA 92107",32.7365668,-117.234932
1255,1255,1095000.0,3.0,2.0,1200.0,,"3312-14 Luna Ave, San Diego, CA 92117",32.8302973,-117.2136385
1256,1256,689900.0,2.0,2.0,1092.0,,"1222 River Glen Row Unit 63, San Diego, CA 92111",32.7695476,-117.1765182
1257,1257,16950000.0,5.0,6.0,10285.0,0.75,"7505 Hillside Dr, La Jolla, CA 92037",32.8448496,-117.2568185
1258,1258,2195000.0,2.0,2.0,1390.0,,"888 W E St Unit 3006, San Diego, CA 92101",32.7147906,-117.1706057
1259,1259,475000.0,1.0,1.0,547.0,8.21,"3050 Rue Dorleans Unit 385, San Diego, CA 92110",32.7545658,-117.2276293
1260,1260,950000.0,2.0,1.0,962.0,5200.0,"4527 49th St, San Diego, CA 92115",32.7596393,-117.0887168
1261,1261,2650000.0,4.0,3.0,2654.0,5563.0,"3430 Lowell St, San Diego, CA 92106",32.7315244,-117.2301548
1262,1262,2950000.0,4.0,3.5,2574.0,6472.0,"1891 Caminito Quintero, La Jolla, CA 92037",32.8377721,-117.2545909
1263,1263,974900.0,3.0,2.0,1614.0,6400.0,"16516 Gabarda Rd, San Diego, CA 92128",33.0143379,-117.0593417
1264,1264,460000.0,2.0,2.0,965.0,1.72,"3042 Iris Ave Unit 105, San Diego, CA 92154",32.5699113,-117.0683404
1265,1265,1950000.0,4.0,3.0,1958.0,,"12806 Caminito En Flor, Del Mar, CA 92014",32.9356964,-117.2518351
1266,1266,580000.0,3.0,2.0,1102.0,6641.0,"315 Sweetwood St, San Diego, CA 92114",32.7075333,-117.0560316
1267,1267,495000.0,4.0,3.0,2690.0,,"3705 Haines St, San Diego, CA 92109",32.7869481,-117.2385953
1268,1268,600000.0,1.0,1.0,978.0,,"1551 4th Ave Unit 709, San Diego, CA 92101",32.7216553,-117.1608238
1269,1269,899000.0,2.0,2.0,989.0,3.12,"6455 LA Jolla Blvd Unit 305, La Jolla, CA 92037",32.8259677,-117.2761557
1270,1270,1199000.0,3.0,2.0,1141.0,5200.0,"3259 Highview Dr, San Diego, CA 92104",32.7279142,-117.1239705
1271,1271,895000.0,2.0,1.5,1326.0,3313.0,"3126 31st St, San Diego, CA 92104",32.7379051,-117.1275668
1272,1272,1549000.0,4.0,4.0,2268.0,2678.0,"2828 Laning Rd, San Diego, CA 92106",32.7310632,-117.2203129
1273,1273,555000.0,2.0,1.0,810.0,0.3,"6005 Malcolm Dr, San Diego, CA 92115",32.7530799,-117.0661917
1274,1274,1329000.0,5.0,3.0,2530.0,0.24,"4525 Mount La Platta Ct, San Diego, CA 92117",32.8249926,-117.1868331
1275,1275,1198000.0,4.0,2.0,1599.0,0.36,"4623 Kleefeld Ave, San Diego, CA 92117",32.8291053,-117.1977448
1276,1276,1995000.0,5.0,5.5,3700.0,,"17217 4S Ranch Pkwy, San Diego, CA 92127",33.0285688,-117.1100674
1277,1277,1375000.0,3.0,1.5,1106.0,5000.0,"1852 Locust St, San Diego, CA 92106",32.7313068,-117.2253315
1278,1278,459900.0,2.0,2.0,1070.0,0.63,"6927 Amherst St Unit 3, San Diego, CA 92115",32.767169,-117.0485402
1279,1279,759000.0,3.0,2.5,1242.0,,"950 57th St, San Diego, CA 92114",32.7160569,-117.0743745
1280,1280,430000.0,2.0,1.0,866.0,,"6825 Panamint Row Unit 2, San Diego, CA 92139",32.6820544,-117.043595
1281,1281,2850000.0,,,,1.15,"32nd St Unit 107 and Broadway, San Diego, CA 92102",32.7154642,-117.1636062
1282,1282,900000.0,4.0,2.0,1466.0,8500.0,"3961 Mount Albertine Way, San Diego, CA 92111",32.8158844,-117.1719004
1283,1283,949000.0,3.0,2.0,1125.0,6000.0,"5027 Rodman Ave, San Diego, CA 92120",32.7934542,-117.0842579
1284,1284,335000.0,2.0,1.0,813.0,10.92,"1655 Pentecost Way Unit 2, San Diego, CA 92105",32.7227022,-117.0813829
1285,1285,999000.0,3.0,2.0,1642.0,8000.0,"6557 Crawford St, San Diego, CA 92120",32.7920974,-117.0935892
1286,1286,644900.0,3.0,2.0,1110.0,,"3679 Rosa Linda St, San Diego, CA 92154",32.5724913,-117.0564913
1287,1287,859900.0,3.0,1.5,1262.0,2900.0,"10716 Cariuto Ct, San Diego, CA 92124",32.82541550000001,-117.0989212
1288,1288,450000.0,1.0,1.0,746.0,,"777 6th Ave Unit 433, San Diego, CA 92101",32.7132799,-117.1588271
1289,1289,2865000.0,4.0,4.0,2870.0,8200.0,"4335 Napier St, San Diego, CA 92110",32.7827343,-117.2036024
1290,1290,6495000.0,6.0,6.5,8000.0,1.63,"12335 Aquitaine Ct, San Diego, CA 92130",32.9425811,-117.2017877
1291,1291,22865000.0,6.0,7.5,11000.0,0.49,"6389 Castejon Dr, La Jolla, CA 92037",32.8324733,-117.2494697
1292,1292,1495000.0,4.0,3.0,2084.0,0.3,"5151 34th St, San Diego, CA 92116",32.7715293,-117.1212589
1293,1293,495888.0,2.0,2.0,927.0,1.8,"9489 Fairgrove Ln Unit 201, San Diego, CA 92129",32.9570241,-117.1218137
1294,1294,860000.0,4.0,2.5,2167.0,5732.0,"690 Vista San Rafael, San Diego, CA 92154",32.5816571,-117.013547
1295,1295,375000.0,1.0,1.0,598.0,1.6,"3532 Meade Ave Apt 44, San Diego, CA 92116",32.7578702,-117.1171618
1296,1296,3499000.0,5.0,3.0,2353.0,3974.0,"7032 Draper Ave, San Diego, CA 92037",32.8340545,-117.2749368
1297,1297,795000.0,2.0,1.0,822.0,,"425 W Beech St Unit 1203, San Diego, CA 92101",32.7203803,-117.1669418
1298,1298,1379000.0,4.0,2.5,1961.0,2699.0,"15701 Concord Ridge Ter, San Diego, CA 92127",33.0192805,-117.1423534
1299,1299,895000.0,5.0,3.0,2006.0,5900.0,"5101 Alumni Pl, San Diego, CA 92115",32.7708221,-117.0562615
1300,1300,885000.0,5.0,3.5,2409.0,4558.0,"704 Vista San Matias, San Diego, CA 92154",32.5818403,-117.0090406
1301,1301,1190000.0,3.0,2.0,1334.0,6400.0,"2917 Gobat Ave, San Diego, CA 92122",32.8482899,-117.2239994
1302,1302,1850000.0,4.0,2.0,,6237.0,"1068-1070 Chalcedony, San Diego, CA 92109",32.8025787,-117.2518811
1303,1303,779000.0,2.0,2.5,1366.0,,"18718 Caminito Pasadero, San Diego, CA 92128",33.0511903,-117.0692952
1304,1304,1299999.0,5.0,5.0,2455.0,7405.0,"4727 Choctaw Dr, San Diego, CA 92115",32.765098,-117.0619162
1305,1305,1395000.0,5.0,3.0,2432.0,5500.0,"5874 Oceanview Ridge Ln, San Diego, CA 92121",32.9151393,-117.1911933
1306,1306,785000.0,2.0,2.5,1050.0,,"943 Torrance St Apt 7, San Diego, CA 92103",32.7439204,-117.1723294
1307,1307,599000.0,3.0,3.0,1643.0,,"1320 Calle Sandcliff Dr Unit 37, San Diego, CA 92154",32.5735295,-117.0223297
1308,1308,749000.0,3.0,2.0,1422.0,6500.0,"5469 Grape St, San Diego, CA 92105",32.7263868,-117.0786038
1309,1309,3425000.0,3.0,3.0,3788.0,,"1720 Moorland Dr, San Diego, CA 92109",32.7874701,-117.234932
1310,1310,755000.0,4.0,2.0,1300.0,6900.0,"1030 Madden Ave, San Diego, CA 92154",32.5782106,-117.0713405
1311,1311,1795000.0,4.0,2.5,2685.0,,"9636 Claiborne Sq, La Jolla, CA 92037",32.880512,-117.2448262
1312,1312,695000.0,4.0,2.0,1250.0,,"1154-56 Jud St, San Diego, CA 92114",32.7184963,-117.0286984
1313,1313,388888.0,1.0,1.0,498.0,0.92,"702 Ash St Unit 702, San Diego, CA 92101",32.7202926,-117.1570126
1314,1314,950000.0,6.0,3.5,2633.0,,"3560-62 Menlo, San Diego, CA 92105",32.7432472,-117.0947762
1315,1315,899900.0,3.0,2.0,1608.0,0.24,"2622 Sprig Pl, San Diego, CA 92123",32.7889148,-117.1564841
1316,1316,675000.0,3.0,2.0,1296.0,,"14955 Avenida Venusto Unit 65, San Diego, CA 92128",32.98938,-117.0675096
1317,1317,4495000.0,5.0,4.5,4099.0,6420.0,"7553 High Ave, La Jolla, CA 92037",32.8421003,-117.2703396
1318,1318,699990.0,2.0,2.0,1102.0,,"10414 Caminito Banyon, San Diego, CA 92131",32.8996846,-117.1016659
1319,1319,1465000.0,4.0,2.0,1716.0,7867.0,"4151 Corte De La Siena, San Diego, CA 92130",32.9473032,-117.2263348
1320,1320,399900.0,2.0,2.0,1535.0,,"10770 Black Mtn Rd Spc 179, San Diego, CA 92126",32.9146696,-117.1257645
1321,1321,1269900.0,3.0,2.0,1692.0,,"9324 Kestrel Pl, San Diego, CA 92129",32.9462342,-117.124522
1322,1322,1949999.0,4.0,3.5,2744.0,,"5220 Le Barron Rd, San Diego, CA 92115",32.7713495,-117.0920723
1323,1323,799000.0,3.0,2.0,1121.0,1506.0,"3390 A St, San Diego, CA 92102",32.7192637,-117.1213623
1324,1324,2350000.0,4.0,3.0,2629.0,6020.0,"12959 Flintwood Way, San Diego, CA 92130",32.9544802,-117.1976759
1325,1325,599000.0,3.0,2.0,1118.0,6786.0,"308 Thrush St, San Diego, CA 92114",32.7077861,-117.0723518
